MSSubClass,LotArea,Street,LandContour,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,ExterQual,ExterCond,Foundation,BsmtCond,BsmtFinType1,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,GarageCond,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Utilities_NoSeWa,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE
70,15576,1,3,6,6,7,1915,1976,13,3,4,BrkTil,TA,Unf,840,GasA,Y,SBrkr,840,840,1680,2,4,1,TA,Typ,0,1960.0,1,308,TA,0,0,0,0,3,2008,WD,Normal,177000,False,False,False,False,False
60,14154,1,3,16,7,5,2006,2006,12,2,4,PConc,Gd,Unf,1063,GasA,Y,SBrkr,1071,1101,2172,2,3,1,Gd,Typ,1,2006.0,3,947,TA,0,0,0,0,8,2007,New,Partial,280000,False,False,False,False,False
60,10800,1,3,21,8,5,2007,2008,12,2,4,PConc,TA,GLQ,1034,GasA,Y,SBrkr,1050,1028,2078,2,3,1,Ex,Typ,1,2008.0,3,836,TA,0,0,0,0,4,2008,New,Partial,339750,False,False,False,False,False
20,9571,1,3,7,5,3,1958,1958,2,3,1,CBlock,Fa,Unf,1276,GasA,Y,FuseA,1276,0,1276,1,3,1,TA,Mod,0,1958.0,1,350,TA,0,0,0,0,6,2009,COD,Abnorml,60000,False,False,False,False,False
190,34650,1,0,8,5,5,1955,1955,13,3,4,CBlock,TA,Rec,1056,GasA,N,SBrkr,1056,0,1056,1,3,1,TA,Typ,0,1955.0,2,572,TA,0,0,0,0,1,2006,WD,Normal,145000,False,True,False,False,False
20,4403,1,3,21,7,5,2009,2009,8,0,4,PConc,TA,GLQ,1470,GasA,Y,SBrkr,1478,0,1478,2,2,1,Gd,Typ,1,2009.0,2,484,TA,0,0,0,0,6,2010,New,Partial,222000,False,False,False,False,False
30,8960,1,3,17,5,6,1927,1950,14,3,4,CBlock,TA,Unf,1008,GasA,Y,FuseA,1028,0,1028,1,2,1,TA,Typ,1,1927.0,2,360,TA,0,0,0,0,3,2010,WD,Normal,115000,False,False,False,False,False
60,11228,1,3,20,7,5,1993,1993,12,2,4,PConc,TA,BLQ,1080,GasA,Y,SBrkr,1080,1017,2097,2,3,1,Gd,Typ,1,1993.0,3,678,TA,0,0,0,0,12,2008,WD,Normal,228000,False,False,False,False,False
20,8899,1,3,8,7,5,2007,2007,12,2,4,PConc,TA,GLQ,1340,GasA,Y,SBrkr,1340,0,1340,2,3,1,Gd,Typ,0,2007.0,2,396,TA,0,0,0,0,8,2007,New,Partial,181134,False,False,False,False,False
60,7844,1,3,19,6,7,1978,1978,6,3,4,CBlock,TA,ALQ,672,GasA,Y,SBrkr,672,728,1400,1,3,1,TA,Typ,1,1978.0,2,440,TA,0,0,0,0,3,2006,WD,Normal,149500,False,False,False,False,False
70,22420,1,3,6,6,6,1918,1950,13,3,4,BrkTil,TA,BLQ,1370,GasW,N,FuseA,1370,1254,2624,2,4,1,TA,Typ,1,1918.0,3,864,TA,0,0,0,0,11,2007,WD,Normal,239000,False,False,False,False,False
50,8160,1,3,7,5,6,1940,1950,8,3,4,BrkTil,TA,ALQ,756,GasA,N,FuseF,756,378,1134,1,3,1,TA,Typ,0,1940.0,1,240,TA,0,0,0,0,4,2007,WD,AdjLand,126000,False,False,False,False,False
20,8450,1,3,12,5,6,1968,1968,12,3,4,CBlock,TA,BLQ,1056,GasA,Y,SBrkr,1056,0,1056,1,3,1,TA,Typ,1,1968.0,1,304,TA,0,0,0,0,7,2010,WD,Normal,142000,False,False,False,False,False
90,7060,1,3,11,7,5,1997,1998,12,3,2,PConc,Gd,GLQ,1344,GasA,Y,SBrkr,1344,0,1344,2,2,2,TA,Typ,0,1997.0,4,784,TA,0,0,0,0,11,2008,WD,Alloca,206300,False,False,True,False,False
20,16635,1,3,14,6,7,1977,2000,5,2,4,CBlock,TA,ALQ,1602,GasA,Y,SBrkr,1602,0,1602,2,3,1,Gd,Typ,1,1977.0,2,529,TA,0,0,0,0,6,2009,WD,Normal,215000,False,False,False,False,False
20,21750,1,1,11,5,5,1954,1954,6,3,4,CBlock,TA,Unf,988,GasA,Y,FuseA,988,0,988,1,2,1,TA,Typ,0,1954.0,2,520,TA,0,0,0,0,2,2008,WD,Normal,113000,False,False,False,False,False
60,9200,1,3,15,8,5,1998,1998,12,2,4,PConc,TA,GLQ,1470,GasA,Y,SBrkr,1470,1160,2630,2,4,1,Gd,Typ,1,1998.0,3,696,TA,0,0,0,0,6,2008,WD,Normal,315000,False,False,False,False,False
20,9000,1,3,12,6,5,1956,1956,13,3,4,CBlock,TA,LwQ,1196,GasA,Y,FuseA,1196,0,1196,1,2,1,TA,Typ,1,1956.0,1,297,TA,0,0,0,0,5,2008,WD,Normal,139000,False,False,False,False,False
60,3378,1,1,17,7,8,1946,1992,6,3,2,CBlock,TA,Unf,651,GasA,Y,SBrkr,707,682,1389,1,3,1,TA,Typ,2,1947.0,1,240,TA,0,0,0,0,9,2009,WD,Normal,135000,False,False,False,False,False
80,12800,1,2,20,7,5,1989,1989,13,2,4,PConc,TA,GLQ,1518,GasA,Y,SBrkr,1644,0,1644,2,2,1,Gd,Typ,1,1989.0,2,569,TA,0,396,0,0,8,2009,WD,Normal,275000,False,False,False,False,False
20,8593,1,3,12,4,6,1957,1957,8,3,4,CBlock,TA,Rec,907,GasA,Y,SBrkr,907,0,907,1,3,1,TA,Typ,0,1964.0,1,352,TA,0,0,0,0,7,2008,WD,Normal,109008,False,False,False,False,False
20,6762,1,3,5,7,5,2007,2007,12,2,4,PConc,TA,GLQ,1208,GasA,Y,SBrkr,1208,0,1208,2,2,1,Gd,Typ,0,2007.0,2,628,TA,0,0,0,0,9,2007,New,Partial,195400,False,False,False,False,False
20,11457,1,3,23,6,5,1988,1988,6,3,4,CBlock,TA,GLQ,1392,GasA,Y,SBrkr,1412,0,1412,2,3,1,Gd,Typ,1,1988.0,2,576,TA,0,0,0,0,3,2009,WD,Normal,175000,False,False,False,False,False
160,1680,1,3,2,6,5,1971,1971,6,3,4,CBlock,TA,ALQ,483,GasA,Y,SBrkr,483,504,987,1,2,1,TA,Typ,0,1971.0,1,264,TA,0,0,0,0,7,2008,COD,Abnorml,85400,False,False,False,True,False
50,5586,1,0,17,6,7,1920,1998,8,3,4,BrkTil,TA,Unf,901,GasA,Y,SBrkr,1088,110,1198,1,4,1,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,9,2008,ConLD,Abnorml,79900,False,False,False,False,False
160,1920,1,3,2,5,5,1971,1971,6,3,4,CBlock,TA,ALQ,765,GasA,Y,SBrkr,765,600,1365,1,2,1,TA,Min1,0,1971.0,2,440,TA,0,0,0,0,8,2007,WD,Normal,122500,False,False,False,False,True
60,10839,1,3,8,6,5,1997,1998,12,3,4,PConc,TA,Unf,926,GasA,Y,SBrkr,926,678,1604,2,3,1,TA,Typ,1,1997.0,2,470,TA,0,0,0,0,7,2008,WD,Normal,181000,False,False,False,False,False
180,1890,1,3,10,4,7,1972,1972,5,3,2,CBlock,TA,ALQ,630,GasA,Y,SBrkr,630,0,630,1,1,1,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,6,2008,WD,Normal,81000,False,False,False,True,False
60,10667,1,3,5,7,6,1996,1996,12,2,4,PConc,TA,GLQ,799,GasA,Y,SBrkr,827,834,1661,2,3,1,Gd,Typ,1,1996.0,2,550,TA,0,0,0,0,4,2009,ConLw,Normal,212000,False,False,False,False,False
50,4400,1,3,17,6,8,1920,1950,11,3,4,BrkTil,TA,Unf,648,GasA,Y,FuseA,734,384,1118,1,2,1,TA,Typ,0,1990.0,2,440,TA,0,0,0,0,10,2006,WD,Normal,116000,False,False,False,False,False
45,6000,1,3,3,6,7,1926,2004,13,2,4,PConc,TA,Unf,884,GasA,Y,SBrkr,904,0,904,1,2,1,TA,Typ,0,1926.0,1,180,TA,0,0,0,0,1,2009,WD,Normal,119000,False,False,False,False,False
30,4280,1,3,6,5,6,1913,2002,14,3,4,PConc,TA,LwQ,440,GasA,N,SBrkr,694,0,694,1,2,1,Gd,Typ,1,1990.0,1,352,TA,0,0,0,0,3,2007,WD,Normal,90350,False,False,False,False,False
50,12354,1,3,7,6,8,1920,2000,13,3,4,BrkTil,Fa,Unf,684,GasA,Y,SBrkr,684,512,1196,1,3,1,Gd,Typ,0,2005.0,2,528,TA,0,0,0,800,8,2009,ConLI,Normal,110000,False,False,False,False,False
20,15431,1,3,16,10,5,2008,2008,12,0,4,PConc,TA,GLQ,3094,GasA,Y,SBrkr,2402,0,2402,2,2,1,Ex,Typ,2,2008.0,3,672,TA,0,170,0,0,4,2009,WD,Normal,555000,False,False,False,False,False
90,12108,1,3,7,4,4,1955,1955,12,3,4,CBlock,TA,ALQ,1440,GasA,N,FuseF,1440,0,1440,2,4,2,Fa,Typ,0,1980.0,0,0,TA,0,0,0,0,9,2008,WD,Normal,118000,False,False,True,False,False
50,6240,1,3,3,5,7,1930,1992,8,3,4,PConc,TA,Unf,1078,GasA,Y,SBrkr,1128,445,1573,2,3,1,TA,Typ,1,1930.0,2,360,TA,0,0,0,0,6,2008,WD,Normal,162900,False,False,False,False,False
120,3922,1,3,0,7,5,2006,2007,14,2,4,PConc,TA,Unf,1258,GasA,Y,SBrkr,1258,0,1258,2,2,1,Gd,Typ,1,2007.0,3,648,TA,0,0,0,0,6,2007,New,Partial,172500,False,False,False,False,True
60,8750,1,3,5,7,5,1994,1995,12,2,2,PConc,TA,GLQ,915,GasA,Y,SBrkr,933,975,1908,2,4,1,Gd,Typ,1,1994.0,2,493,TA,0,0,0,0,7,2008,WD,Normal,210000,False,False,False,False,False
20,9855,1,3,7,6,5,1956,1956,13,3,4,CBlock,TA,Unf,1436,GasA,Y,SBrkr,1689,0,1689,1,3,1,TA,Typ,1,1956.0,2,480,TA,0,0,0,0,11,2009,COD,Normal,127500,False,False,False,False,False
20,16492,1,3,12,6,6,1966,2002,3,2,4,CBlock,TA,ALQ,1517,GasA,Y,SBrkr,1888,0,1888,2,2,1,Gd,Mod,1,1966.0,2,578,TA,0,0,0,0,6,2010,WD,Normal,190000,False,False,False,False,False
60,11214,1,3,8,7,5,1998,1999,12,2,4,PConc,TA,Unf,930,GasA,Y,SBrkr,956,930,1886,2,4,1,Gd,Typ,1,1998.0,2,431,TA,0,0,0,0,7,2006,WD,Normal,199900,False,False,False,False,False
50,8600,1,0,9,6,6,1937,1950,8,3,4,BrkTil,TA,Unf,780,GasA,Y,SBrkr,780,596,1376,2,3,1,TA,Typ,1,1937.0,1,198,TA,0,0,0,0,6,2006,WD,Normal,119500,False,False,False,False,False
50,6000,1,3,17,3,7,1948,2002,8,3,2,CBlock,TA,ALQ,649,GasA,Y,SBrkr,679,504,1183,1,2,1,TA,Typ,0,1981.0,1,308,TA,0,0,0,0,6,2007,WD,Normal,120000,False,False,False,False,False
30,5684,1,3,17,6,8,1930,2005,13,3,4,BrkTil,TA,Unf,813,GasA,Y,FuseA,813,0,813,1,2,1,Gd,Typ,0,1932.0,1,270,Fa,0,0,0,0,6,2006,WD,Normal,110000,False,False,False,False,False
20,70761,1,2,4,7,5,1975,1975,9,3,4,CBlock,TA,ALQ,1533,GasA,Y,SBrkr,1533,0,1533,2,2,1,Gd,Typ,2,1975.0,2,576,TA,0,0,0,0,12,2006,WD,Normal,280000,False,False,False,False,False
60,9303,1,3,23,6,5,1996,1997,12,2,4,PConc,TA,ALQ,872,GasA,Y,SBrkr,888,868,1756,2,3,1,TA,Typ,0,1996.0,2,422,TA,0,0,0,0,7,2007,WD,Normal,204000,False,False,False,False,False
60,9000,1,3,21,8,5,2008,2008,12,2,4,PConc,TA,Unf,768,GasA,Y,SBrkr,786,804,1590,2,3,1,Gd,Typ,0,2008.0,2,676,TA,0,0,0,0,6,2009,WD,Normal,210000,False,False,False,False,False
90,9297,1,3,11,5,5,1976,1976,9,3,4,CBlock,TA,ALQ,1728,GasA,Y,SBrkr,1728,0,1728,2,4,2,TA,Typ,0,1976.0,2,560,TA,0,0,0,0,7,2006,WD,Family,188000,False,False,True,False,False
20,9600,1,3,14,7,6,1973,1973,6,3,4,CBlock,TA,ALQ,1242,GasA,Y,SBrkr,1242,0,1242,1,3,1,TA,Typ,1,1973.0,2,528,TA,0,0,0,0,9,2007,WD,Normal,175500,False,False,False,False,False
70,4571,1,3,17,5,5,1916,1950,0,3,4,BrkTil,TA,Unf,624,GasA,N,SBrkr,624,720,1344,1,4,1,TA,Typ,0,1916.0,3,513,Fa,0,0,0,0,5,2008,COD,Abnorml,98000,False,False,False,False,False
20,53227,1,2,4,4,6,1954,1994,9,3,4,CBlock,TA,BLQ,1364,GasA,Y,SBrkr,1663,0,1663,1,2,1,Gd,Min1,2,1954.0,2,529,TA,0,0,0,0,3,2008,WD,Normal,256000,False,False,False,False,False
70,5100,1,3,17,8,7,1925,1996,11,3,2,PConc,TA,Unf,588,GasA,Y,SBrkr,833,833,1666,1,3,1,Gd,Typ,1,1925.0,1,228,TA,0,0,0,0,6,2008,WD,Normal,161000,False,False,False,False,False
50,7015,1,0,3,5,4,1950,1950,8,3,4,CBlock,TA,LwQ,709,GasA,Y,SBrkr,979,224,1203,1,3,1,Gd,Typ,1,1950.0,1,352,TA,0,0,0,0,7,2009,WD,Normal,110000,False,False,False,False,False
60,8004,1,3,21,8,5,2009,2009,12,2,4,PConc,TA,GLQ,832,GasA,Y,SBrkr,832,1103,1935,2,3,1,TA,Typ,0,2009.0,2,552,TA,0,0,0,0,12,2009,New,Partial,263435,False,False,False,False,False
70,7200,1,3,18,7,9,1936,2007,13,2,2,PConc,Gd,ALQ,560,GasA,Y,SBrkr,575,560,1135,1,3,1,Gd,Typ,0,1971.0,2,576,TA,0,0,0,0,4,2009,WD,Normal,155000,False,False,False,False,False
20,8281,1,3,19,5,5,1965,1965,8,3,4,CBlock,TA,Rec,864,GasA,Y,SBrkr,864,0,864,1,3,1,TA,Typ,1,1965.0,1,360,TA,0,0,0,0,12,2009,WD,Normal,62383,False,False,False,False,False
70,11988,1,1,6,6,7,1934,1995,11,3,4,CBlock,TA,LwQ,715,GasA,Y,FuseA,849,811,1660,1,3,1,TA,Typ,1,1939.0,1,240,TA,0,0,0,0,8,2008,WD,Normal,188700,False,False,False,False,False
20,8430,1,1,5,5,5,1978,1978,6,3,4,CBlock,TA,Rec,1040,GasA,Y,SBrkr,1040,0,1040,2,3,1,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,8,2009,WD,Normal,124000,False,False,False,False,False
120,3072,1,3,0,7,5,2004,2004,12,2,4,PConc,TA,Unf,1375,GasA,Y,SBrkr,1414,0,1414,2,2,1,Gd,Typ,1,2004.0,2,398,TA,0,0,0,0,5,2006,WD,Normal,178740,False,False,False,False,True
20,10628,1,3,12,7,5,1970,1970,9,3,2,CBlock,Gd,GLQ,1277,GasA,Y,SBrkr,1277,0,1277,1,2,1,TA,Typ,1,1970.0,2,526,TA,0,176,0,0,4,2007,WD,Normal,167000,False,False,False,False,False
70,9480,1,3,12,5,7,1942,1995,8,3,4,CBlock,TA,LwQ,728,GasA,Y,SBrkr,888,756,1644,1,3,1,Gd,Typ,2,1942.0,1,312,TA,0,0,0,0,6,2007,WD,Normal,146500,False,False,False,False,False
20,11428,1,3,16,8,5,2006,2006,12,2,4,PConc,TA,Unf,1626,GasA,Y,SBrkr,1634,0,1634,2,3,1,Gd,Typ,1,2006.0,3,866,TA,0,0,0,0,5,2007,WD,Normal,250000,False,False,False,False,False
60,9291,1,3,20,6,5,1993,1993,6,2,4,PConc,TA,GLQ,832,GasA,Y,SBrkr,832,878,1710,2,3,1,Gd,Typ,0,1993.0,2,506,TA,0,0,0,0,6,2008,WD,Normal,187000,False,False,False,False,False
120,6820,1,3,22,8,5,1985,1985,6,2,4,PConc,TA,GLQ,1488,GasA,Y,SBrkr,1502,0,1502,1,1,1,Gd,Typ,0,1985.0,2,528,TA,0,140,0,0,6,2010,WD,Normal,212000,False,False,False,False,True
60,11952,1,3,14,7,6,1977,1977,14,3,4,CBlock,TA,Unf,808,GasA,Y,SBrkr,1161,808,1969,2,3,1,TA,Typ,1,1977.0,2,534,TA,0,276,0,0,11,2007,WD,Normal,190000,False,False,False,False,False
180,3675,1,3,7,6,5,2005,2005,12,3,4,PConc,TA,GLQ,547,GasA,Y,SBrkr,1072,0,1072,1,2,1,TA,Typ,0,2005.0,2,525,TA,0,0,0,0,6,2008,WD,Normal,148000,False,False,False,False,True
20,14977,1,3,16,8,5,2006,2007,12,2,4,PConc,TA,GLQ,1976,GasA,Y,SBrkr,1976,0,1976,2,2,1,Gd,Typ,1,2006.0,3,908,TA,0,0,0,0,7,2007,New,Partial,440000,False,False,False,False,False
120,5330,1,3,22,8,5,2000,2000,5,2,4,PConc,TA,GLQ,1494,GasA,Y,SBrkr,1652,0,1652,2,2,1,Ex,Typ,0,2000.0,2,499,TA,0,0,0,0,8,2007,WD,Normal,251000,False,False,False,False,True
20,8480,1,3,19,5,6,1963,1963,6,3,4,CBlock,TA,GLQ,970,GasA,Y,SBrkr,970,0,970,1,2,1,TA,Typ,0,1996.0,2,624,TA,0,192,0,0,7,2007,WD,Normal,132500,False,False,False,False,False
20,13125,1,3,5,6,5,1997,1998,12,3,4,PConc,TA,GLQ,1478,GasA,Y,SBrkr,1493,0,1493,2,3,1,Gd,Typ,1,1997.0,2,508,TA,0,0,0,0,4,2008,WD,Normal,208900,False,False,False,False,False
60,13693,1,3,16,9,5,2006,2006,12,0,4,PConc,TA,Unf,2153,GasA,Y,SBrkr,2069,574,2643,2,3,1,Ex,Typ,1,2006.0,3,694,TA,0,0,0,0,3,2007,WD,Normal,380000,False,False,False,False,False
20,10637,1,3,5,8,5,2007,2008,12,2,4,PConc,TA,GLQ,1705,GasA,Y,SBrkr,1718,0,1718,2,3,1,Gd,Typ,1,2007.0,3,826,TA,0,0,0,0,9,2009,WD,Normal,297000,False,False,False,False,False
30,5925,1,0,17,4,7,1937,2000,11,3,4,BrkTil,TA,Rec,907,GasA,Y,SBrkr,1131,0,1131,1,2,1,TA,Typ,0,1995.0,2,672,TA,0,0,0,0,3,2007,WD,Alloca,89471,False,False,False,False,False
20,16033,1,3,16,9,5,2004,2005,12,2,4,PConc,TA,GLQ,1833,GasA,Y,SBrkr,1850,0,1850,2,3,1,Gd,Typ,1,2004.0,3,772,TA,0,0,0,0,3,2006,WD,Normal,326000,False,False,False,False,False
20,11846,1,1,16,9,5,2003,2004,12,2,4,PConc,TA,GLQ,1792,GasA,Y,SBrkr,1792,0,1792,2,2,1,Ex,Typ,1,2003.0,3,874,TA,0,0,0,0,8,2006,WD,Normal,374000,False,False,False,False,False
70,2500,1,3,17,7,8,1915,2005,11,2,4,PConc,TA,ALQ,910,GasA,Y,SBrkr,916,910,1826,1,4,1,Ex,Min2,1,1915.0,1,164,Fa,0,0,0,0,6,2009,WD,Normal,155000,False,False,False,False,False
120,4500,1,3,11,6,5,1998,1998,12,3,4,PConc,TA,GLQ,1216,GasA,Y,SBrkr,1216,0,1216,2,2,1,TA,Typ,0,1998.0,2,402,TA,0,0,0,0,5,2006,WD,Normal,164000,False,False,False,True,False
20,7758,1,3,19,5,7,1962,2001,6,3,2,CBlock,TA,ALQ,999,GasA,Y,SBrkr,999,0,999,1,3,1,Gd,Typ,0,1963.0,1,264,TA,0,0,0,0,3,2007,WD,Normal,132500,False,False,False,False,False
20,9600,1,3,12,5,7,1950,2007,8,2,4,CBlock,TA,ALQ,1113,GasA,Y,SBrkr,1113,0,1113,1,3,1,Gd,Typ,1,1950.0,1,264,TA,0,0,0,0,7,2009,WD,Normal,147000,False,False,False,False,False
20,10289,1,3,12,5,7,1965,1965,8,3,4,CBlock,TA,ALQ,1073,GasA,Y,SBrkr,1073,0,1073,1,3,1,TA,Typ,0,1965.0,2,515,TA,0,0,0,0,6,2007,WD,Normal,156000,False,False,False,False,False
20,12243,1,3,14,5,6,1971,1971,9,3,4,CBlock,TA,ALQ,1484,GasA,Y,SBrkr,1484,0,1484,2,3,1,TA,Typ,1,1971.0,2,487,TA,0,180,0,0,2,2007,WD,Normal,175000,False,False,False,False,False
190,10800,1,3,17,5,4,1900,1970,13,3,1,CBlock,Fa,BLQ,954,GasA,N,FuseA,1766,648,2414,2,3,2,TA,Mod,1,1970.0,2,520,Fa,0,0,0,0,5,2006,ConLD,Normal,160000,False,True,False,False,False
180,1526,1,3,10,4,8,1970,2002,5,3,2,CBlock,TA,GLQ,630,GasA,Y,SBrkr,630,0,630,1,1,1,Gd,Typ,0,1970.0,1,286,TA,0,0,0,0,5,2009,WD,Normal,86000,False,False,False,True,False
160,2665,1,3,10,5,6,1976,1976,5,3,4,PConc,TA,Unf,264,GasA,Y,SBrkr,616,688,1304,1,3,1,TA,Typ,1,1976.0,1,336,TA,0,0,0,0,6,2008,WD,Normal,115000,False,False,False,False,True
50,9490,1,3,12,6,7,1941,1950,13,3,4,CBlock,TA,BLQ,806,GasA,Y,FuseA,958,620,1578,1,3,1,Fa,Typ,2,1941.0,1,240,TA,0,0,0,0,8,2006,WD,Normal,133000,False,False,False,False,False
60,15578,1,3,8,6,5,2006,2006,12,2,4,PConc,TA,Unf,728,GasA,Y,SBrkr,728,728,1456,2,3,1,TA,Typ,0,2006.0,2,429,TA,0,0,0,0,5,2006,New,Partial,172785,False,False,False,False,False
20,7931,1,3,12,5,6,1960,1960,3,3,4,CBlock,TA,BLQ,1269,GasA,Y,FuseA,1269,0,1269,1,3,1,TA,Typ,1,1964.0,1,308,TA,0,0,0,0,6,2008,WD,Normal,155000,False,False,False,False,False
30,5784,1,3,17,5,8,1938,1996,8,3,4,BrkTil,TA,Unf,190,GasA,Y,FuseA,886,0,886,1,2,1,TA,Typ,0,1938.0,1,273,TA,0,0,0,0,12,2009,WD,Normal,91300,False,False,False,False,False
30,7879,1,3,9,4,5,1920,1950,13,3,4,CBlock,TA,Rec,720,GasA,N,FuseA,720,0,720,1,2,1,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,11,2009,WD,Abnorml,34900,False,False,False,False,False
20,12692,1,3,15,8,5,1992,1993,3,2,4,PConc,TA,GLQ,3200,GasA,Y,SBrkr,3228,0,3228,3,4,1,Gd,Typ,1,1992.0,2,546,TA,0,0,0,0,5,2007,WD,Normal,430000,False,False,False,False,False
50,9120,1,3,3,7,6,1925,1950,13,3,2,PConc,TA,Rec,1026,GasA,Y,SBrkr,1133,687,1820,2,4,1,TA,Typ,0,1925.0,1,240,TA,0,0,0,0,6,2008,WD,Normal,184000,False,False,False,False,False
20,7800,1,3,19,5,7,1967,2004,6,3,4,PConc,TA,ALQ,864,GasA,Y,SBrkr,899,0,899,1,3,1,Gd,Typ,0,1967.0,1,288,TA,0,0,0,0,6,2009,WD,Normal,130000,False,False,False,False,False
20,7535,1,3,12,5,7,1958,1985,8,3,4,CBlock,TA,BLQ,912,GasA,Y,SBrkr,912,0,912,1,2,1,TA,Typ,0,1958.0,1,297,TA,0,0,0,480,6,2007,WD,Normal,120000,False,False,False,False,False
160,1890,1,3,2,6,5,1973,1973,6,3,4,CBlock,TA,BLQ,672,GasA,Y,SBrkr,672,546,1218,1,3,1,TA,Typ,0,1973.0,1,264,TA,0,0,0,0,5,2007,WD,Normal,113000,False,False,False,True,False
60,9803,1,3,21,7,5,2005,2005,12,2,4,PConc,TA,GLQ,866,GasA,Y,SBrkr,866,902,1768,2,3,1,Gd,Typ,0,2005.0,2,603,TA,0,0,0,0,2,2008,WD,Normal,226700,False,False,False,False,False
20,9170,1,3,7,5,7,1965,1965,8,3,4,CBlock,TA,ALQ,1214,GasA,Y,SBrkr,1214,0,1214,1,2,1,TA,Typ,0,1965.0,2,461,Fa,0,0,0,400,4,2007,WD,Normal,140000,False,False,False,False,False
20,15602,1,3,6,7,8,1959,1997,3,3,4,CBlock,TA,ALQ,1501,GasA,Y,SBrkr,1801,0,1801,2,1,1,TA,Typ,2,1959.0,2,484,TA,0,161,0,0,3,2010,WD,Normal,289000,False,False,False,False,False
160,2308,1,3,13,6,5,1974,1974,9,3,4,CBlock,TA,ALQ,855,GasA,Y,SBrkr,855,467,1322,2,3,1,TA,Typ,1,1974.0,2,440,TA,0,0,0,0,6,2009,WD,Normal,147000,False,False,False,False,True
90,7596,1,3,17,5,5,1952,1952,13,3,4,CBlock,TA,Unf,960,GasA,Y,SBrkr,960,1000,1960,2,4,2,TA,Typ,0,1952.0,2,400,TA,0,0,0,0,7,2009,COD,Normal,124500,False,False,True,False,False
60,9554,1,3,20,8,5,1993,1994,12,2,4,PConc,TA,GLQ,777,GasA,Y,SBrkr,1065,846,1911,2,3,1,Gd,Typ,1,1993.0,2,471,TA,0,0,0,0,9,2006,WD,Normal,215000,False,False,False,False,False
20,7862,1,3,21,6,5,2009,2009,12,2,4,PConc,TA,GLQ,1218,GasA,Y,SBrkr,1218,0,1218,2,2,1,Gd,Typ,0,2009.0,2,676,TA,0,0,0,0,9,2009,New,Partial,208300,False,False,False,False,False
70,9600,1,3,17,7,9,1928,2005,8,3,0,BrkTil,TA,Rec,689,GasA,Y,SBrkr,689,689,1378,2,3,1,Gd,Typ,1,1928.0,2,360,TA,0,0,0,0,10,2008,WD,Normal,161000,False,False,False,False,False
20,9600,1,3,12,5,6,1959,1959,8,3,4,CBlock,TA,ALQ,1041,GasA,Y,SBrkr,1041,0,1041,1,3,1,TA,Typ,0,1959.0,1,270,TA,0,0,0,0,7,2009,WD,Normal,124500,False,False,False,False,False
20,14559,1,3,12,5,7,1951,2000,13,2,4,CBlock,TA,BLQ,1008,GasA,Y,SBrkr,1363,0,1363,1,2,1,TA,Min1,2,1951.0,1,288,TA,0,168,0,2000,6,2009,WD,Normal,164900,False,False,False,False,False
120,6792,1,3,16,7,5,2005,2006,12,2,4,PConc,TA,Unf,1368,GasA,Y,SBrkr,1368,0,1368,2,2,1,Gd,Typ,1,2005.0,2,474,TA,0,0,0,0,3,2006,New,Partial,202665,False,False,False,False,True
20,9100,1,3,12,5,5,1958,1958,12,3,4,CBlock,TA,BLQ,864,GasA,Y,SBrkr,864,0,864,1,3,1,TA,Typ,0,1964.0,2,624,TA,0,0,0,0,7,2006,WD,Normal,129900,False,False,False,False,False
20,9187,1,0,11,6,5,1983,1983,12,3,2,PConc,TA,ALQ,1084,GasA,Y,SBrkr,1080,0,1080,1,3,1,TA,Typ,0,1983.0,2,484,TA,0,0,0,0,6,2007,WD,Normal,134000,False,False,False,False,False
45,10594,1,3,6,5,5,1926,1950,13,3,4,BrkTil,TA,Unf,768,Grav,N,SBrkr,789,0,789,1,2,1,TA,Typ,0,1926.0,1,200,Po,0,0,0,0,6,2007,WD,Normal,96500,False,False,False,False,False
20,12220,1,3,16,10,5,2009,2009,5,0,4,CBlock,TA,GLQ,2006,GasA,Y,SBrkr,2020,0,2020,2,3,1,Ex,Typ,1,2009.0,3,900,TA,0,0,0,0,9,2009,New,Partial,402861,False,False,False,False,False
80,10448,1,3,14,6,6,1972,1972,6,3,4,CBlock,TA,Unf,689,GasA,Y,SBrkr,1378,741,2119,2,3,1,TA,Typ,1,1972.0,2,583,TA,0,0,0,0,8,2009,COD,Abnorml,158000,False,False,False,False,False
60,10208,1,3,15,7,5,1996,1997,12,2,4,PConc,TA,Unf,1264,GasA,Y,SBrkr,1277,1067,2344,2,3,1,Gd,Typ,1,1996.0,3,889,TA,0,0,0,0,7,2009,WD,Normal,265000,False,False,False,False,False
